case_name_en,case_name_zh,release_date,rarity_en,rarity_zh,item_name_en,item_name_zh,weapon,finish,source_url,steamdt_market_hash_name
Chroma Case,,,Classified,保密级,M4A4 | 龍王 (Dragon King),,M4A4,龍王 (Dragon King),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Classified,保密级,P250 | Muertos,,P250,Muertos,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,AWP | Man-o'-war,,AWP,Man-o'-war,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,Galil AR | Chatterbox,,Galil AR,Chatterbox,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Doppler (Phase 1),,★ Bayonet,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Doppler (Phase 2),,★ Bayonet,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Doppler (Phase 3),,★ Bayonet,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Doppler (Phase 4),,★ Bayonet,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Doppler (Black Pearl),,★ Bayonet,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Doppler (Ruby),,★ Bayonet,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Doppler (Sapphire),,★ Bayonet,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Damascus Steel,,★ Bayonet,Damascus Steel,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Marble Fade,,★ Bayonet,Marble Fade,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Tiger Tooth,,★ Bayonet,Tiger Tooth,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Rust Coat,,★ Bayonet,Rust Coat,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Bayonet | Ultraviolet,,★ Bayonet,Ultraviolet,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Doppler (Phase 1),,★ Flip Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Doppler (Phase 2),,★ Flip Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Doppler (Phase 3),,★ Flip Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Doppler (Phase 4),,★ Flip Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Doppler (Black Pearl),,★ Flip Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Doppler (Ruby),,★ Flip Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Doppler (Sapphire),,★ Flip Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Damascus Steel,,★ Flip Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Marble Fade,,★ Flip Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Tiger Tooth,,★ Flip Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Rust Coat,,★ Flip Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Flip Knife | Ultraviolet,,★ Flip Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Doppler (Phase 1),,★ Gut Knife,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Doppler (Phase 2),,★ Gut Knife,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Doppler (Phase 3),,★ Gut Knife,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Doppler (Phase 4),,★ Gut Knife,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Doppler (Black Pearl),,★ Gut Knife,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Doppler (Ruby),,★ Gut Knife,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Doppler (Sapphire),,★ Gut Knife,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Damascus Steel,,★ Gut Knife,Damascus Steel,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Marble Fade,,★ Gut Knife,Marble Fade,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Tiger Tooth,,★ Gut Knife,Tiger Tooth,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Rust Coat,,★ Gut Knife,Rust Coat,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Gut Knife | Ultraviolet,,★ Gut Knife,Ultraviolet,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Doppler (Phase 1),,★ Karambit,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Doppler (Phase 2),,★ Karambit,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Doppler (Phase 3),,★ Karambit,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Doppler (Phase 4),,★ Karambit,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Doppler (Black Pearl),,★ Karambit,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Doppler (Ruby),,★ Karambit,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Doppler (Sapphire),,★ Karambit,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Damascus Steel,,★ Karambit,Damascus Steel,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Marble Fade,,★ Karambit,Marble Fade,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Tiger Tooth,,★ Karambit,Tiger Tooth,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Rust Coat,,★ Karambit,Rust Coat,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ Karambit | Ultraviolet,,★ Karambit,Ultraviolet,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Doppler (Phase 1),,★ M9 Bayonet,Doppler (Phase 1),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Doppler (Phase 2),,★ M9 Bayonet,Doppler (Phase 2),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Doppler (Phase 3),,★ M9 Bayonet,Doppler (Phase 3),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Doppler (Phase 4),,★ M9 Bayonet,Doppler (Phase 4),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Doppler (Black Pearl),,★ M9 Bayonet,Doppler (Black Pearl),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Doppler (Ruby),,★ M9 Bayonet,Doppler (Ruby),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Doppler (Sapphire),,★ M9 Bayonet,Doppler (Sapphire),https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Damascus Steel,,★ M9 Bayonet,Damascus Steel,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Marble Fade,,★ M9 Bayonet,Marble Fade,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Tiger Tooth,,★ M9 Bayonet,Tiger Tooth,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Rust Coat,,★ M9 Bayonet,Rust Coat,https://counterstrike.fandom.com/wiki/Chroma_Case,
Chroma Case,,,Covert,隐秘级,★ M9 Bayonet | Ultraviolet,,★ M9 Bayonet,Ultraviolet,https://counterstrike.fandom.com/wiki/Chroma_Case,
Clutch Case,,,Covert,隐秘级,M4A4 | Neo-Noir,,M4A4,Neo-Noir,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,MP7 | Bloodsport,,MP7,Bloodsport,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Classified,保密级,AWP | Mortis,,AWP,Mortis,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Classified,保密级,USP-S | Cortex,,USP-S,Cortex,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Classified,保密级,AUG | Stymphalian,,AUG,Stymphalian,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Restricted,受限级,Glock-18 | Moonrise,,Glock-18,Moonrise,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Restricted,受限级,UMP-45 | Arctic Wolf,,UMP-45,Arctic Wolf,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Restricted,受限级,MAG-7 | SWAG-7,,MAG-7,SWAG-7,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Restricted,受限级,Negev | Lionfish,,Negev,Lionfish,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Restricted,受限级,Nova | Wild Six,,Nova,Wild Six,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Mil-Spec,军规级,R8 Revolver | Grip,,R8 Revolver,Grip,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Mil-Spec,军规级,P2000 | Urban Hazard,,P2000,Urban Hazard,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Mil-Spec,军规级,MP9 | Black Sand,,MP9,Black Sand,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Mil-Spec,军规级,Five-SeveN | Flame Test,,Five-SeveN,Flame Test,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Mil-Spec,军规级,SG 553 | Aloha,,SG 553,Aloha,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Mil-Spec,军规级,PP-Bizon | Night Riot,,PP-Bizon,Night Riot,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Mil-Spec,军规级,XM1014 | Oxide Blaze,,XM1014,Oxide Blaze,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Hydra Gloves | Emerald,,★ Hydra Gloves,Emerald,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Hydra Gloves | Case Hardened,,★ Hydra Gloves,Case Hardened,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Hydra Gloves | Rattler,,★ Hydra Gloves,Rattler,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Hydra Gloves | Mangrove,,★ Hydra Gloves,Mangrove,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Driver Gloves | Racing Green,,★ Driver Gloves,Racing Green,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Driver Gloves | Overtake,,★ Driver Gloves,Overtake,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Driver Gloves | King Snake,,★ Driver Gloves,King Snake,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Driver Gloves | Imperial Plaid,,★ Driver Gloves,Imperial Plaid,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Hand Wraps | Duct Tape,,★ Hand Wraps,Duct Tape,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Hand Wraps | Cobalt Skulls,,★ Hand Wraps,Cobalt Skulls,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Hand Wraps | Overprint,,★ Hand Wraps,Overprint,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Hand Wraps | Arboreal,,★ Hand Wraps,Arboreal,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Moto Gloves | Transport,,★ Moto Gloves,Transport,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Moto Gloves | Polygon,,★ Moto Gloves,Polygon,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Moto Gloves | POW!,,★ Moto Gloves,POW!,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Moto Gloves | Turtle,,★ Moto Gloves,Turtle,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Specialist Gloves | Fade,,★ Specialist Gloves,Fade,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Specialist Gloves | Buckshot,,★ Specialist Gloves,Buckshot,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Specialist Gloves | Crimson Web,,★ Specialist Gloves,Crimson Web,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Specialist Gloves | Mogul,,★ Specialist Gloves,Mogul,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Sport Gloves | Bronze Morph,,★ Sport Gloves,Bronze Morph,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Sport Gloves | Amphibious,,★ Sport Gloves,Amphibious,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Sport Gloves | Vice,,★ Sport Gloves,Vice,https://counterstrike.fandom.com/wiki/Clutch_Case,
Clutch Case,,,Covert,隐秘级,★ Sport Gloves | Omega,,★ Sport Gloves,Omega,https://counterstrike.fandom.com/wiki/Clutch_Case,
CS20 Case,,,Mil-Spec,军规级,SCAR-20 | Assault,,SCAR-20,Assault,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Mil-Spec,军规级,Tec-9 | Flash Out,,Tec-9,Flash Out,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Mil-Spec,军规级,MAG-7 | Popdog,,MAG-7,Popdog,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Mil-Spec,军规级,MAC-10 | Classic Crate,,MAC-10,Classic Crate,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Mil-Spec,军规级,Dual Berettas | Elite 1.6,,Dual Berettas,Elite 1.6,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Mil-Spec,军规级,FAMAS | Decommissioned,,FAMAS,Decommissioned,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Mil-Spec,军规级,Glock-18 | Sacrifice,,Glock-18,Sacrifice,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Restricted,受限级,M249 | Aztec,,M249,Aztec,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Restricted,受限级,Five-SeveN | Buddy,,Five-SeveN,Buddy,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Restricted,受限级,P250 | Inferno,,P250,Inferno,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Restricted,受限级,UMP-45 | Plastique,,UMP-45,Plastique,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Restricted,受限级,MP5-SD | Agent,,MP5-SD,Agent,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Classified,保密级,P90 | Nostalgia,,P90,Nostalgia,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Classified,保密级,AUG | Death by Puppy,,AUG,Death by Puppy,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Classified,保密级,MP9 | Hydra,,MP9,Hydra,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,FAMAS | Commemoration,,FAMAS,Commemoration,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,AWP | Wildfire,,AWP,Wildfire,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife,,,,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Blue Steel,,★ Classic Knife,Blue Steel,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Boreal Forest,,★ Classic Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Case Hardened,,★ Classic Knife,Case Hardened,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Crimson Web,,★ Classic Knife,Crimson Web,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Fade,,★ Classic Knife,Fade,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Forest DDPAT,,★ Classic Knife,Forest DDPAT,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Night Stripe,,★ Classic Knife,Night Stripe,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Safari Mesh,,★ Classic Knife,Safari Mesh,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Scorched,,★ Classic Knife,Scorched,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Slaughter,,★ Classic Knife,Slaughter,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Stained,,★ Classic Knife,Stained,https://counterstrike.fandom.com/wiki/CS20_Case,
CS20 Case,,,Covert,隐秘级,★ Classic Knife | Urban Masked,,★ Classic Knife,Urban Masked,https://counterstrike.fandom.com/wiki/CS20_Case,
CSGO Weapon Case,,,Mil-Spec,军规级,MP7 | Skulls,,MP7,Skulls,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Mil-Spec,军规级,SG 553 | Ultraviolet,,SG 553,Ultraviolet,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Mil-Spec,军规级,AUG | Wings,,AUG,Wings,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Restricted,受限级,M4A1-S | Dark Water,,M4A1-S,Dark Water,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Restricted,受限级,USP-S | Dark Water,,USP-S,Dark Water,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Restricted,受限级,Glock-18 | Dragon Tattoo,,Glock-18,Dragon Tattoo,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Classified,保密级,Desert Eagle | Hypnotic,,Desert Eagle,Hypnotic,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Classified,保密级,AK-47 | Case Hardened,,AK-47,Case Hardened,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,AWP | Lightning Strike,,AWP,Lightning Strike,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet,,,,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Blue Steel,,★ Bayonet,Blue Steel,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Boreal Forest,,★ Bayonet,Boreal Forest,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Case Hardened,,★ Bayonet,Case Hardened,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Crimson Web,,★ Bayonet,Crimson Web,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Fade,,★ Bayonet,Fade,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Forest DDPAT,,★ Bayonet,Forest DDPAT,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Night,,★ Bayonet,Night,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Safari Mesh,,★ Bayonet,Safari Mesh,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Scorched,,★ Bayonet,Scorched,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Slaughter,,★ Bayonet,Slaughter,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Stained,,★ Bayonet,Stained,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Bayonet | Urban Masked,,★ Bayonet,Urban Masked,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Flip Knife,,,,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Flip Knife | Blue Steel,,★ Flip Knife,Blue Steel,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Flip Knife | Boreal Forest,,★ Flip Knife,Boreal Forest,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Flip Knife | Case Hardened,,★ Flip Knife,Case Hardened,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
CSGO Weapon Case,,,Covert,隐秘级,★ Flip Knife | Crimson Web,,★ Flip Knife,Crimson Web,https://counterstrike.fandom.com/wiki/CSGO_Weapon_Case,
