name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
Desert Eagle | Ocean Drive,Operation Riptide Case,Covert,418.98,WW,C5,,False,Gold,5.0,3660.3875000000003,战痕,732.0775000000001,418.98,313.0975000000001,0.7472850732731874
Dual Berettas | Dualing Dragons,Shadow Case,Mil-Spec,1.49,BS,BUFF,,False,Restricted,10.0,15.86625,战痕,1.5866250000000002,1.49,0.09662500000000018,0.06484899328859073
PP-Bizon | High Roller,Spectrum 2 Case,Classified,65.98,FT,BUFF,,False,Covert,10.0,660.75,战痕,66.075,65.98,0.09499999999999886,0.001439830251591374
AUG | Aristocrat,Gamma Case,Restricted,8.7,WW,BUFF,,False,Classified,10.0,87.93333333333334,战痕,8.793333333333333,8.7,0.09333333333333371,0.010727969348659048
P250 | Valence,Chroma 2 Case,Mil-Spec,0.89,BS,BUFF,,False,Restricted,10.0,9.7275,战痕,0.9727499999999999,0.89,0.08274999999999988,0.0929775280898875
Sawed-Off | Limelight,Gamma Case,Restricted,8.24,BS,C5,,False,Classified,10.0,83.13,战痕,8.312999999999999,8.24,0.07299999999999862,0.008859223300970706
Galil AR | Black Sand,Glove Case,Mil-Spec,3.49,FT,BUFF,,False,Restricted,10.0,35.29666666666667,战痕,3.5296666666666665,3.49,0.039666666666666295,0.011365807067812692
Glock-18 | Ironwork,Glove Case,Mil-Spec,3.49,FT,BUFF,,False,Restricted,10.0,35.29666666666667,战痕,3.5296666666666665,3.49,0.039666666666666295,0.011365807067812692
MP7 | Cirrus,Glove Case,Mil-Spec,2.98,BS,BUFF,,False,Restricted,10.0,30.026666666666667,战痕,3.002666666666667,2.98,0.022666666666666835,0.007606263982102965
CZ75-Auto | Polymer,Glove Case,Mil-Spec,2.99,BS,YOUPIN,,False,Restricted,10.0,30.026666666666667,战痕,3.002666666666667,2.99,0.012666666666666604,0.004236343366778128
MAC-10 | Pipe Down,Danger Zone Case,Restricted,3.35,FT,YOUPIN,,False,Classified,10.0,33.02333333333333,战痕,3.3023333333333333,3.35,-0.047666666666666746,-0.014228855721393058
G3SG1 | Scavenger,Danger Zone Case,Restricted,3.21,FT,C5,,False,Classified,10.0,31.28333333333333,战痕,3.128333333333333,3.21,-0.081666666666667,-0.02544132917964704
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,2.49,BS,BUFF,,False,Restricted,10.0,24.0,战痕,2.4,2.49,-0.0900000000000003,-0.03614457831325313
G3SG1 | Scavenger,Danger Zone Case,Restricted,3.17,BS,BUFF,,False,Classified,10.0,30.796666666666667,战痕,3.0796666666666668,3.17,-0.09033333333333315,-0.028496319663512036
CZ75-Auto | Polymer,Glove Case,Mil-Spec,3.1,WW,BUFF,,False,Restricted,10.0,30.026666666666667,战痕,3.002666666666667,3.1,-0.09733333333333327,-0.03139784946236557
MP9 | Sand Scale,Glove Case,Mil-Spec,3.11,WW,YOUPIN,,False,Restricted,10.0,30.026666666666667,破损,3.002666666666667,3.11,-0.10733333333333306,-0.034512325830653716
Dual Berettas | Flora Carnivora,Recoil Case,Restricted,2.6,WW,BUFF,,False,Classified,10.0,24.926666666666666,战痕,2.4926666666666666,2.6,-0.1073333333333335,-0.04128205128205135
Five-SeveN | Retrobution,Revolver Case,Restricted,9.4,FT,BUFF,,False,Classified,10.0,92.89,战痕,9.289,9.4,-0.11100000000000065,-0.011808510638297942
MAC-10 | Pipe Down,Danger Zone Case,Restricted,3.22,BS,BUFF,,False,Classified,10.0,31.03333333333333,战痕,3.103333333333333,3.22,-0.11666666666666714,-0.03623188405797116
P2000 | Turf,Glove Case,Mil-Spec,3.66,FT,BUFF,,False,Restricted,10.0,35.29666666666667,战痕,3.5296666666666665,3.66,-0.13033333333333363,-0.03561020036429881
MAG-7 | Sonar,Glove Case,Mil-Spec,3.18,FT,C5,,False,Restricted,10.0,30.456666666666667,久经,3.0456666666666665,3.18,-0.13433333333333364,-0.04224318658280932
P90 | Off World,Prisma Case,Mil-Spec,1.99,MW,BUFF,,False,Restricted,10.0,18.554,战痕,1.8554,1.99,-0.13460000000000005,-0.0676381909547739
Sawed-Off | Limelight,Gamma Case,Restricted,9.43,WW,BUFF,,False,Classified,10.0,92.89666666666666,战痕,9.289666666666665,9.43,-0.1403333333333343,-0.014881583598444784
UMP-45 | Scaffold,Spectrum Case,Restricted,9.67,BS,YOUPIN,,False,Classified,10.0,95.25333333333333,破损,9.525333333333332,9.67,-0.1446666666666676,-0.014960358497070074
MP7 | Cirrus,Glove Case,Mil-Spec,3.2,WW,YOUPIN,,False,Restricted,10.0,30.456666666666667,战痕,3.0456666666666665,3.2,-0.15433333333333366,-0.04822916666666677
SG 553 | Heavy Metal,Snakebite Case,Mil-Spec,1.59,MW,BUFF,,False,Restricted,10.0,14.302000000000001,战痕,1.4302000000000001,1.59,-0.15979999999999994,-0.10050314465408801
P250 | Visions,Recoil Case,Classified,22.88,FT,BUFF,,False,Covert,10.0,226.95,战痕,22.695,22.88,-0.18499999999999872,-0.00808566433566428
Sawed-Off | Yorick,Revolver Case,Mil-Spec,0.93,BS,HALOSKINS,,False,Restricted,10.0,7.375,战痕,0.7375,0.93,-0.1925,-0.20698924731182794
CZ75-Auto | Polymer,Glove Case,Mil-Spec,3.25,FT,C5,,False,Restricted,10.0,30.456666666666667,战痕,3.0456666666666665,3.25,-0.20433333333333348,-0.06287179487179492
AUG | Aristocrat,Gamma Case,Restricted,9.5,FT,BUFF,,False,Classified,10.0,92.89666666666666,战痕,9.289666666666665,9.5,-0.2103333333333346,-0.022140350877193116
MP9 | Sand Scale,Glove Case,Mil-Spec,3.27,FT,C5,,False,Restricted,10.0,30.456666666666667,破损,3.0456666666666665,3.27,-0.2243333333333335,-0.06860346585117232
PP-Bizon | Photic Zone,Operation Wildfire Case,Mil-Spec,16.99,FN,C5,,False,Restricted,10.0,167.47,战痕,16.747,16.99,-0.24299999999999855,-0.01430253090052964
MAG-7 | Sonar,Glove Case,Mil-Spec,3.25,WW,BUFF,,False,Restricted,10.0,30.026666666666667,久经,3.002666666666667,3.25,-0.24733333333333318,-0.07610256410256405
SCAR-20 | Green Marine,Shadow Case,Mil-Spec,2.35,MW,BUFF,,False,Restricted,10.0,21.0075,久经,2.10075,2.35,-0.24924999999999997,-0.10606382978723403
MAC-10 | Pipe Down,Danger Zone Case,Restricted,3.38,WW,C5,,False,Classified,10.0,31.28333333333333,战痕,3.128333333333333,3.38,-0.2516666666666669,-0.074457593688363
Sawed-Off | Origami,Chroma 2 Case,Mil-Spec,1.25,BS,C5,,False,Restricted,10.0,9.85375,战痕,0.985375,1.25,-0.264625,-0.2117
MAG-7 | Monster Call,Fracture Case,Restricted,2.61,WW,YOUPIN,,False,Classified,10.0,23.453333333333333,战痕,2.3453333333333335,2.61,-0.2646666666666664,-0.10140485312899096
MAC-10 | Allure,Fracture Case,Restricted,2.62,WW,YOUPIN,,False,Classified,10.0,23.453333333333333,战痕,2.3453333333333335,2.62,-0.2746666666666666,-0.10483460559796436
Sawed-Off | Yorick,Revolver Case,Mil-Spec,1.22,FT,YOUPIN,,False,Restricted,10.0,9.338333333333335,战痕,0.9338333333333335,1.22,-0.28616666666666646,-0.23456284153005447
Dual Berettas | Cartel,Operation Wildfire Case,Mil-Spec,2.69,BS,C5,,False,Restricted,10.0,24.0,破损,2.4,2.69,-0.29000000000000004,-0.10780669144981414
MAC-10 | Allure,Fracture Case,Restricted,2.58,BS,YOUPIN,,False,Classified,10.0,22.896666666666665,战痕,2.2896666666666663,2.58,-0.2903333333333338,-0.11253229974160224
MAG-7 | Monster Call,Fracture Case,Restricted,2.58,BS,BUFF,,False,Classified,10.0,22.896666666666665,战痕,2.2896666666666663,2.58,-0.2903333333333338,-0.11253229974160224
SCAR-20 | Outbreak,Revolver Case,Mil-Spec,1.03,BS,BUFF,,False,Restricted,10.0,7.375,战痕,0.7375,1.03,-0.2925,-0.28398058252427183
SG 553 | Heavy Metal,Snakebite Case,Mil-Spec,1.02,WW,BUFF,,False,Restricted,10.0,7.192,战痕,0.7192000000000001,1.02,-0.30079999999999996,-0.2949019607843137
MP5-SD | Phosphor,Danger Zone Case,Classified,39.99,MW,BUFF,,False,Covert,10.0,396.875,久经,39.6875,39.99,-0.302500000000002,-0.007564391097774493
MAC-10 | Allure,Fracture Case,Restricted,2.78,FT,C5,,False,Classified,10.0,24.766666666666666,战痕,2.4766666666666666,2.78,-0.30333333333333323,-0.10911270983213427
XM1014 | Scumbria,Shadow Case,Mil-Spec,1.89,BS,BUFF,,False,Restricted,10.0,15.86625,久经,1.5866250000000002,1.89,-0.30337499999999973,-0.1605158730158729
G3SG1 | Scavenger,Danger Zone Case,Restricted,3.49,WW,YOUPIN,,False,Classified,10.0,31.80666666666667,战痕,3.1806666666666668,3.49,-0.30933333333333346,-0.08863419293218723
SG 553 | Heavy Metal,Snakebite Case,Mil-Spec,1.01,BS,BUFF,,False,Restricted,10.0,6.956,战痕,0.6956,1.01,-0.3144,-0.3112871287128713
MP7 | Armor Core,Chroma 2 Case,Mil-Spec,1.23,WW,BUFF,,False,Restricted,10.0,9.1225,破损,0.91225,1.23,-0.31775,-0.2583333333333333
UMP-45 | Scaffold,Spectrum Case,Restricted,9.51,WW,BUFF,,False,Classified,10.0,91.89,破损,9.189,9.51,-0.32099999999999973,-0.03375394321766559
MAC-10 | Rangeen,Shadow Case,Mil-Spec,1.43,FT,BUFF,,False,Restricted,10.0,11.041250000000002,久经,1.1041250000000002,1.43,-0.3258749999999997,-0.22788461538461519
MAG-7 | Monster Call,Fracture Case,Restricted,2.81,FT,YOUPIN,,False,Classified,10.0,24.766666666666666,战痕,2.4766666666666666,2.81,-0.3333333333333335,-0.1186239620403322
Galil AR | Akoben,Prisma Case,Mil-Spec,2.19,MW,BUFF,,False,Restricted,10.0,18.554,战痕,1.8554,2.19,-0.3346,-0.1527853881278539
Sawed-Off | Origami,Chroma 2 Case,Mil-Spec,1.25,FT,BUFF,,False,Restricted,10.0,9.15,战痕,0.915,1.25,-0.33499999999999996,-0.26799999999999996
MP9 | Sand Scale,Glove Case,Mil-Spec,3.87,MW,BUFF,,False,Restricted,10.0,35.29666666666667,破损,3.5296666666666665,3.87,-0.3403333333333336,-0.08794142980189498
AUG | Amber Slipstream,Horizon Case,Mil-Spec,3.72,FN,YOUPIN,,False,Restricted,10.0,33.775,战痕,3.3775,3.72,-0.34250000000000025,-0.09206989247311834
R8 Revolver | Reboot,Gamma Case,Restricted,8.66,BS,BUFF,,False,Classified,10.0,83.13,战痕,8.312999999999999,8.66,-0.3470000000000013,-0.04006928406466528
Dual Berettas | Flora Carnivora,Recoil Case,Restricted,2.59,BS,BUFF,,False,Classified,10.0,22.33,战痕,2.2329999999999997,2.59,-0.3570000000000002,-0.13783783783783793
P250 | Valence,Chroma 2 Case,Mil-Spec,1.39,FT,BUFF,,False,Restricted,10.0,10.237499999999999,战痕,1.02375,1.39,-0.36624999999999996,-0.2634892086330935
SCAR-20 | Green Marine,Shadow Case,Mil-Spec,1.49,BS,C5,,False,Restricted,10.0,11.17875,久经,1.1178750000000002,1.49,-0.3721249999999998,-0.2497483221476509
UMP-45 | Oscillator,Snakebite Case,Mil-Spec,1.07,WW,BUFF,,False,Restricted,10.0,6.956,破损,0.6956,1.07,-0.37440000000000007,-0.3499065420560748
SCAR-20 | Green Marine,Shadow Case,Mil-Spec,1.45,FT,C5,,False,Restricted,10.0,10.6875,久经,1.06875,1.45,-0.38124999999999987,-0.26293103448275856
Sawed-Off | Origami,Chroma 2 Case,Mil-Spec,1.55,MW,BUFF,,False,Restricted,10.0,11.587499999999999,战痕,1.15875,1.55,-0.3912500000000001,-0.25241935483870975
MAG-7 | Cobalt Core,Shadow Case,Mil-Spec,1.5,FT,YOUPIN,,False,Restricted,10.0,11.041250000000002,久经,1.1041250000000002,1.5,-0.39587499999999975,-0.2639166666666665
Sawed-Off | Origami,Chroma 2 Case,Mil-Spec,1.31,WW,YOUPIN,,False,Restricted,10.0,9.1225,战痕,0.91225,1.31,-0.39775000000000005,-0.3036259541984733
Desert Eagle | Bronze Deco,Chroma 2 Case,Mil-Spec,1.34,FT,YOUPIN,,False,Restricted,10.0,9.3975,久经,0.9397500000000001,1.34,-0.40025,-0.2986940298507462
Tec-9 | Ice Cap,Gamma Case,Mil-Spec,1.56,BS,BUFF,,False,Restricted,10.0,11.594000000000001,战痕,1.1594000000000002,1.56,-0.40059999999999985,-0.2567948717948717
MP7 | Armor Core,Chroma 2 Case,Mil-Spec,1.39,BS,BUFF,,False,Restricted,10.0,9.85375,破损,0.985375,1.39,-0.4046249999999999,-0.29109712230215823
Sawed-Off | Yorick,Revolver Case,Mil-Spec,1.15,WW,YOUPIN,,False,Restricted,10.0,7.446666666666666,战痕,0.7446666666666666,1.15,-0.4053333333333333,-0.35246376811594204
Tec-9 | Avalanche,Revolver Case,Restricted,9.7,WW,C5,,False,Classified,10.0,92.89,战痕,9.289,9.7,-0.4109999999999996,-0.04237113402061852
P250 | Visions,Recoil Case,Classified,21.0,BS,YOUPIN,,False,Covert,10.0,205.89,战痕,20.589,21.0,-0.41100000000000136,-0.019571428571428635
SCAR-20 | Outbreak,Revolver Case,Mil-Spec,1.14,FT,BUFF,,False,Restricted,10.0,7.273333333333333,战痕,0.7273333333333334,1.14,-0.4126666666666665,-0.36198830409356714
P250 | Verdigris,Prisma Case,Mil-Spec,1.86,MW,BUFF,,False,Restricted,10.0,14.307999999999998,久经,1.4307999999999998,1.86,-0.42920000000000025,-0.23075268817204314
MAG-7 | Sonar,Glove Case,Mil-Spec,3.97,MW,BUFF,,False,Restricted,10.0,35.29666666666667,久经,3.5296666666666665,3.97,-0.4403333333333337,-0.11091519731318228
MP7 | Mischief,Prisma Case,Mil-Spec,1.43,WW,YOUPIN,,False,Restricted,10.0,9.834,战痕,0.9833999999999999,1.43,-0.4466,-0.31230769230769234
UMP-45 | Oscillator,Snakebite Case,Mil-Spec,1.15,BS,YOUPIN,,False,Restricted,10.0,6.956,破损,0.6956,1.15,-0.4543999999999999,-0.3951304347826087
XM1014 | Scumbria,Shadow Case,Mil-Spec,1.53,FT,BUFF,,False,Restricted,10.0,10.6875,久经,1.06875,1.53,-0.46124999999999994,-0.30147058823529405
FAMAS | Survivor Z,Shadow Case,Mil-Spec,1.58,BS,BUFF,,False,Restricted,10.0,11.17875,战痕,1.1178750000000002,1.58,-0.4621249999999999,-0.2924841772151898
PP-Bizon | Photic Zone,Operation Wildfire Case,Mil-Spec,3.17,WW,BUFF,,False,Restricted,10.0,27.0,战痕,2.7,3.17,-0.46999999999999975,-0.14826498422712928
P90 | Off World,Prisma Case,Mil-Spec,1.49,FT,BUFF,,False,Restricted,10.0,9.834,战痕,0.9833999999999999,1.49,-0.5066,-0.34
M4A1-S | Leaded Glass,Spectrum 2 Case,Classified,60.0,WW,BUFF,,False,Covert,10.0,594.75,战痕,59.475,60.0,-0.5249999999999986,-0.008749999999999977
MP7 | Armor Core,Chroma 2 Case,Mil-Spec,1.44,FT,BUFF,,False,Restricted,10.0,9.15,破损,0.915,1.44,-0.5249999999999999,-0.36458333333333326
Sawed-Off | Yorick,Revolver Case,Mil-Spec,2.63,MW,BUFF,,False,Restricted,10.0,21.035,战痕,2.1035,2.63,-0.5265,-0.20019011406844106
SCAR-20 | Outbreak,Revolver Case,Mil-Spec,1.27,WW,BUFF,,False,Restricted,10.0,7.375,战痕,0.7375,1.27,-0.5325,-0.41929133858267714
XM1014 | Seasons,Spectrum Case,Restricted,9.8,BS,BUFF,,False,Classified,10.0,92.60666666666667,久经,9.260666666666667,9.8,-0.5393333333333334,-0.05503401360544218
P90 | Off World,Prisma Case,Mil-Spec,1.3,BS,BUFF,,False,Restricted,10.0,7.602000000000001,战痕,0.7602000000000001,1.3,-0.5398,-0.4152307692307692
MP7 | Cirrus,Glove Case,Mil-Spec,10.0,FN,C5,,False,Restricted,10.0,94.5,战痕,9.45,10.0,-0.5500000000000007,-0.05500000000000007
G3SG1 | Murky,Operation Vanguard Weapon Case,Mil-Spec,3.0,FT,YOUPIN,,False,Restricted,10.0,24.495,久经,2.4495,3.0,-0.5505,-0.1835
UMP-45 | Oscillator,Snakebite Case,Mil-Spec,1.43,MW,C5,,False,Restricted,10.0,8.77,破损,0.877,1.43,-0.5529999999999999,-0.3867132867132867
MAC-10 | Rangeen,Shadow Case,Mil-Spec,5.54,FN,YOUPIN,,False,Restricted,10.0,49.822500000000005,久经,4.9822500000000005,5.54,-0.5577499999999995,-0.10067689530685912
MP7 | Mischief,Prisma Case,Mil-Spec,1.27,BS,BUFF,,False,Restricted,10.0,7.086,战痕,0.7086,1.27,-0.5614,-0.4420472440944882
PP-Bizon | Fuel Rod,Revolver Case,Restricted,16.99,MW,YOUPIN,,False,Classified,10.0,164.0,战痕,16.4,16.99,-0.5899999999999999,-0.03472630959387875
P250 | Verdigris,Prisma Case,Mil-Spec,1.54,FT,BUFF,,False,Restricted,10.0,9.442,久经,0.9442,1.54,-0.5958,-0.3868831168831169
UMP-45 | Oscillator,Snakebite Case,Mil-Spec,1.29,FT,BUFF,,False,Restricted,10.0,6.9319999999999995,破损,0.6931999999999999,1.29,-0.5968000000000001,-0.46263565891472874
Negev | Man-o'-war,Chroma 2 Case,Mil-Spec,1.59,FT,BUFF,,False,Restricted,10.0,9.85375,久经,0.985375,1.59,-0.6046250000000001,-0.3802672955974843
XM1014 | Seasons,Spectrum Case,Restricted,9.76,FT,BUFF,,False,Classified,10.0,91.32,久经,9.132,9.76,-0.6280000000000001,-0.06434426229508199
MAC-10 | Rangeen,Shadow Case,Mil-Spec,1.75,BS,YOUPIN,,False,Restricted,10.0,11.17875,久经,1.1178750000000002,1.75,-0.6321249999999998,-0.3612142857142856
Sawed-Off | Origami,Chroma 2 Case,Mil-Spec,3.36,FN,BUFF,,False,Restricted,10.0,27.165000000000003,战痕,2.7165000000000004,3.36,-0.6434999999999995,-0.19151785714285702
USP-S | Flashback,Danger Zone Case,Restricted,3.79,FT,YOUPIN,,False,Classified,10.0,31.416666666666668,久经,3.1416666666666666,3.79,-0.6483333333333334,-0.1710642040457344
UMP-45 | Oscillator,Snakebite Case,Mil-Spec,3.06,FN,C5,,False,Restricted,10.0,24.095999999999997,破损,2.4095999999999997,3.06,-0.6504000000000003,-0.21254901960784323
SG 553 | Heavy Metal,Snakebite Case,Mil-Spec,1.5,FT,BUFF,,False,Restricted,10.0,8.382000000000001,战痕,0.8382000000000002,1.5,-0.6617999999999998,-0.44119999999999987
Galil AR | Akoben,Prisma Case,Mil-Spec,1.66,FT,BUFF,,False,Restricted,10.0,9.834,战痕,0.9833999999999999,1.66,-0.6766,-0.40759036144578314
P90 | Chopper,Gamma Case,Restricted,11.9,MW,BUFF,,False,Classified,10.0,112.16666666666667,战痕,11.216666666666667,11.9,-0.6833333333333336,-0.05742296918767509
Galil AR | Akoben,Prisma Case,Mil-Spec,1.45,BS,BUFF,,False,Restricted,10.0,7.602000000000001,战痕,0.7602000000000001,1.45,-0.6897999999999999,-0.4757241379310344
Tec-9 | Ice Cap,Gamma Case,Mil-Spec,1.73,FT,BUFF,,False,Restricted,10.0,10.046,战痕,1.0046,1.73,-0.7254,-0.41930635838150293
Galil AR | Signal,Danger Zone Case,Restricted,3.87,FT,YOUPIN,,False,Classified,10.0,31.416666666666668,久经,3.1416666666666666,3.87,-0.7283333333333335,-0.1881998277347115
P90 | Off World,Prisma Case,Mil-Spec,4.99,FN,BUFF,,False,Restricted,10.0,42.466,战痕,4.2466,4.99,-0.7434000000000003,-0.1489779559118237
R8 Revolver | Grip,Snakebite Case,Mil-Spec,5.0,FN,BUFF,,False,Restricted,10.0,42.53,战痕,4.253,5.0,-0.7469999999999999,-0.14939999999999998
Sawed-Off | Limelight,Gamma Case,Restricted,49.75,FN,HALOSKINS,,False,Classified,10.0,489.9666666666667,战痕,48.99666666666667,49.75,-0.7533333333333303,-0.015142378559463926
Tec-9 | Ice Cap,Gamma Case,Mil-Spec,1.73,WW,BUFF,,False,Restricted,10.0,9.623999999999999,战痕,0.9623999999999999,1.73,-0.7676000000000001,-0.443699421965318
P90 | Off World,Prisma Case,Mil-Spec,1.51,WW,BUFF,,False,Restricted,10.0,7.24,战痕,0.724,1.51,-0.786,-0.5205298013245033
XM1014 | Seasons,Spectrum Case,Restricted,11.0,MW,BUFF,,False,Classified,10.0,101.99000000000001,久经,10.199000000000002,11.0,-0.8009999999999984,-0.07281818181818167
UMP-45 | Scaffold,Spectrum Case,Restricted,11.02,FT,C5,,False,Classified,10.0,101.99000000000001,破损,10.199000000000002,11.02,-0.820999999999998,-0.07450090744101615
MAG-7 | Cobalt Core,Shadow Case,Mil-Spec,5.82,FN,BUFF,,False,Restricted,10.0,49.822500000000005,久经,4.9822500000000005,5.82,-0.8377499999999998,-0.14394329896907213
MAC-10 | Lapis Gator,Operation Wildfire Case,Mil-Spec,3.24,BS,YOUPIN,,False,Restricted,10.0,24.0,战痕,2.4,3.24,-0.8400000000000003,-0.25925925925925936
MP7 | Mischief,Prisma Case,Mil-Spec,1.93,FT,C5,,False,Restricted,10.0,10.818000000000001,战痕,1.0818,1.93,-0.8481999999999998,-0.439481865284974
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,3.43,FT,BUFF,,False,Restricted,10.0,25.72,久经,2.572,3.43,-0.8580000000000001,-0.2501457725947522
Glock-18 | Wraiths,Shadow Case,Mil-Spec,1.94,FT,BUFF,,False,Restricted,10.0,10.6875,久经,1.06875,1.94,-0.8712499999999999,-0.44909793814432986
Glock-18 | Wraiths,Shadow Case,Mil-Spec,2.0,BS,YOUPIN,,False,Restricted,10.0,11.17875,久经,1.1178750000000002,2.0,-0.8821249999999998,-0.4410624999999999
Galil AR | Signal,Danger Zone Case,Restricted,4.0,WW,BUFF,,False,Classified,10.0,31.03333333333333,久经,3.103333333333333,4.0,-0.896666666666667,-0.22416666666666674
Desert Eagle | Bronze Deco,Chroma 2 Case,Mil-Spec,1.87,WW,YOUPIN,,False,Restricted,10.0,9.7275,久经,0.9727499999999999,1.87,-0.8972500000000002,-0.479812834224599
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,3.21,MW,BUFF,,False,Restricted,10.0,23.0,战痕,2.3,3.21,-0.9100000000000001,-0.28348909657320875
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,2.39,WW,BUFF,,False,Restricted,10.0,14.78,破损,1.478,2.39,-0.9120000000000001,-0.3815899581589959
Galil AR | Signal,Danger Zone Case,Restricted,4.0,BS,BUFF,,False,Classified,10.0,30.796666666666667,久经,3.0796666666666668,4.0,-0.9203333333333332,-0.2300833333333333
Tec-9 | Jambiya,Operation Wildfire Case,Mil-Spec,17.71,FN,C5,,False,Restricted,10.0,167.47,战痕,16.747,17.71,-0.963000000000001,-0.05437605872388486
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,2.45,BS,C5,,False,Restricted,10.0,14.78,破损,1.478,2.45,-0.9720000000000002,-0.39673469387755106
Desert Eagle | Bronze Deco,Chroma 2 Case,Mil-Spec,2.0,MW,YOUPIN,,False,Restricted,10.0,10.237499999999999,久经,1.02375,2.0,-0.9762500000000001,-0.48812500000000003
UMP-45 | Riot,Falchion Case,Mil-Spec,1.95,BS,BUFF,,False,Restricted,10.0,9.658000000000001,战痕,0.9658000000000001,1.95,-0.9841999999999999,-0.5047179487179486
G3SG1 | Scavenger,Danger Zone Case,Restricted,5.1,MW,YOUPIN,,False,Classified,10.0,41.02,战痕,4.102,5.1,-0.9979999999999993,-0.1956862745098038
FAMAS | Survivor Z,Shadow Case,Mil-Spec,2.0,FT,YOUPIN,,False,Restricted,10.0,9.8975,战痕,0.9897500000000001,2.0,-1.0102499999999999,-0.5051249999999999
UMP-45 | Delusion,Operation Vanguard Weapon Case,Mil-Spec,3.48,FT,YOUPIN,,False,Restricted,10.0,24.495,久经,2.4495,3.48,-1.0305,-0.2961206896551724
MAC-10 | Rangeen,Shadow Case,Mil-Spec,2.2,WW,BUFF,,False,Restricted,10.0,11.17875,久经,1.1178750000000002,2.2,-1.082125,-0.49187499999999995
MAG-7 | Cobalt Core,Shadow Case,Mil-Spec,2.2,BS,STEAM,,False,Restricted,10.0,11.17875,久经,1.1178750000000002,2.2,-1.082125,-0.49187499999999995
AUG | Amber Slipstream,Horizon Case,Mil-Spec,1.88,MW,BUFF,,False,Restricted,10.0,7.87,战痕,0.787,1.88,-1.093,-0.5813829787234043
Tec-9 | Jambiya,Operation Wildfire Case,Mil-Spec,3.8,FT,YOUPIN,,False,Restricted,10.0,27.0,战痕,2.7,3.8,-1.0999999999999996,-0.2894736842105262
